aptDong,aptNm,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landLeaseholdGbn,rgstDate,sggCd,slerGbn,umdNm
104,홍은동풍림아이원,2002,,,,"62,000",14,8,2023,중개거래,서울 서대문구,84.918,8,460,N,23.11.27,11410,,홍은동
107,신촌럭키,1999,,,,"84,000",24,8,2023,중개거래,서울 은평구,83.38,4,144,N,23.11.30,11410,,대현동
105,신촌럭키,1999,,,,"89,500",29,8,2023,중개거래,서울 서대문구,83.38,15,144,N,24.02.05,11410,,대현동
,명진,2001,,,,"50,000",29,8,2023,중개거래,서울 서대문구,84.54,2,336-4,N,23.11.10,11410,,북가좌동
1,연희베벌리힐즈,2006,,,,"143,000",29,8,2023,중개거래,서울 서대문구 서울 은평구,231.79,4,304,N,23.12.22,11410,,홍은동
104,연희파크푸르지오,2018,,,,"99,500",26,8,2023,중개거래,서울 서대문구,84.8003,11,747,N,23.10.20,11410,,연희동
103,힐스테이트신촌,2020,,,,"108,000",19,8,2023,중개거래,서울 서대문구,55.9706,13,1017,N,23.11.10,11410,,북아현동
,신촌자이엘라,2014,,,,"24,500",30,8,2023,중개거래,서울 마포구,22.13,20,104-36,N,23.10.20,11410,,대현동
,신촌자이엘라,2014,,,,"29,000",26,8,2023,중개거래,서울 마포구 서울 서대문구,22.13,18,104-36,N,23.11.27,11410,,대현동
102,홍제센트럴IPARK,2020,,,,"118,000",2,9,2023,중개거래,서울 서대문구,84.9206,10,473,N,23.12.15,11410,,홍제동
101,래미안루센티아,2020,,,,"122,000",23,9,2023,중개거래,서울 서대문구,84.95,5,390,N,23.12.29,11410,,남가좌동
1단지 101,홍은센트레빌,2009,,,,"63,000",15,9,2023,중개거래,서울 강남구 서울 서대문구,59.96,1,461,N,23.11.02,11410,,홍은동
102,임광,1999,,,,"69,000",28,9,2023,중개거래,서울 서대문구,59.96,12,738,N,23.11.10,11410,,연희동
1,베벌리힐즈,2006,,,,"230,000",20,9,2023,중개거래,서울 강남구,272.95,5,392-1,N,23.10.31,11410,,홍은동
104,신촌푸르지오,2015,,,,"140,500",26,9,2023,중개거래,서울 서대문구,84.9892,10,1011,N,24.02.06,11410,,북아현동
213,돈의문센트레빌,2011,,,,"99,000",23,9,2023,중개거래,서울 서대문구 서울 송파구,59.98,7,261,N,24.01.15,11410,,냉천동
301,DMC파크뷰자이3단지,2015,,,,"105,000",18,9,2023,중개거래,서울 서대문구,84.99,4,385,N,23.11.15,11410,,남가좌동
106,독립문극동(200-0),1998,,,,"81,000",16,9,2023,중개거래,서울 서대문구,59.58,7,200,N,23.12.18,11410,,현저동
107,DMC센트럴아이파크,2018,,,,"105,000",26,9,2023,중개거래,서울 서대문구,84.97,1,388,N,23.12.04,11410,,남가좌동
106,홍제한양,1993,,,,"69,000",31,10,2023,중개거래,서울 서대문구,120.14,8,82,N,24.02.26,11410,,홍제동
103,신촌럭키,1999,,,,"91,800",28,10,2023,중개거래,서울 서대문구,83.38,3,144,N,24.05.30,11410,,대현동
201,신촌푸르지오,2015,,,,"143,000",28,10,2023,중개거래,서울 서대문구,84.9892,10,1011,N,24.02.05,11410,,북아현동
105,유원하나,1996,,,,"71,000",28,10,2023,중개거래,서울 서대문구,103.11,8,454,N,24.01.08,11410,,홍제동
301,청구3차,2001,,,,"86,000",24,10,2023,중개거래,서울 서대문구,84.96,10,462,N,23.12.12,11410,,홍제동
110,홍제한양,1993,,,,"69,500",21,10,2023,중개거래,서울 서대문구,60.06,7,82,N,24.02.16,11410,,홍제동
103,북한산더샵,2017,,,,"107,000",27,10,2023,중개거래,서울 서대문구,84.832,10,464,N,24.01.10,11410,,홍은동
,인왕산한신휴플러스,2009,,,,"105,000",28,10,2023,중개거래,서울 서대문구,124.423,7,469,N,24.02.05,11410,,홍제동
3,유원,1987,,,,"55,800",20,10,2023,중개거래,서울 서대문구,84.6,8,22,N,23.11.20,11410,,홍은동
112,천연뜨란채,2006,,,,"74,300",29,10,2023,중개거래,서울 서대문구,57.78,4,145,N,24.01.30,11410,,천연동
101,동부센트레빌,2002,,,,"70,000",29,11,2023,중개거래,서울 서대문구,59.86,17,260,N,24.02.14,11410,,냉천동
106,두산,1999,,,,"78,000",11,11,2023,중개거래,서울 서대문구,59.96,5,1009,N,23.12.21,11410,,북아현동
104,래미안남가좌2차,2005,,,,"122,000",27,11,2023,중개거래,서울 서대문구,114.793,12,379,N,24.02.29,11410,,남가좌동
108,홍제현대,1992,,,,"64,500",25,11,2023,중개거래,서울 서대문구,60.81,5,331,N,24.02.15,11410,,홍제동
,제니스뷰아파트,2022,,,,"67,500",28,11,2023,중개거래,서울 서대문구,69.65,5,196-26,N,24.01.25,11410,,홍제동
102,연희파크푸르지오,2018,,,,"83,300",16,11,2023,중개거래,서울 서대문구,59.9835,15,747,N,24.03.25,11410,,연희동
101,두산,1999,,,,"68,000",26,11,2023,중개거래,서울 서대문구,59.96,2,1009,N,24.02.26,11410,,북아현동
306,DMC래미안e편한세상,2012,,,,"119,000",25,11,2023,중개거래,서울 서대문구,84.95,13,481,N,24.03.15,11410,,북가좌동
102,e편한세상신촌1단지,2018,,,,"122,000",23,11,2023,중개거래,서울 서대문구,59.85,18,1013,N,23.12.27,11410,,북아현동
,연대JK,2012,,,,"22,500",21,11,2023,중개거래,서울 서대문구,29.13,4,518,N,23.12.21,11410,,창천동
103,홍제삼성래미안,2001,,,,"65,500",20,12,2023,중개거래,서울 서대문구,60,2,461,N,24.12.27,11410,,홍제동
105,천연뜨란채,2006,,,,"72,500",20,12,2023,중개거래,서울 서대문구,55.82,3,145,N,24.03.22,11410,,천연동
102동,북한산두산위브,2020,,,,"71,300",21,12,2023,중개거래,서울 서대문구,59.54,11,467,N,24.02.29,11410,,홍은동
107,홍제원현대(459-0),2000,,,,"89,000",28,12,2023,중개거래,"서울 서대문구, 서울 중구",84.9,7,459,N,24.02.22,11410,,홍제동
,연희아트빌,2001,,,,"59,000",27,12,2023,직거래,,103.98,5,91-2,N,24.01.30,11410,,연희동
108,남가좌동현대,1999,,,,"63,000",27,12,2023,중개거래,서울 서대문구,59.4,11,376,N,24.03.22,11410,,남가좌동
127,DMC파크뷰자이1단지,2015,,,,"110,000",23,12,2023,중개거래,서울 서대문구,84.968,15,385,N,24.04.01,11410,,남가좌동
,북한산두산위브,2020,,24.02.23,O,"71,300",21,12,2023,중개거래,서울 서대문구,59.54,11,467,N,,11410,,홍은동
108,DMC에코자이,2019,,,,"110,000",20,12,2023,중개거래,서울 서대문구,84.978,1,389,N,24.02.26,11410,,남가좌동
302,DMC파크뷰자이3단지,2015,,,,"105,000",27,12,2023,중개거래,서울 서대문구,84.968,9,385,N,24.03.08,11410,,남가좌동
